brand,model,GPRS,EDGE,announced,dimentions,weight_g,SIM,display_type,display_resolution,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url,
Samsung,Galaxy S6 (USA),Yes,Yes,2015 March,143.5 x 70.6 x 6.9 mm (5.65 x 2.78 x 0.27 in),140,Nano-SIM,Super AMOLED capacitive touchscreen  16M colors,5.1 inches (~70.8% screen-to-body ratio),Android 5.0.2 (Lollipop)| upgradable to 5.1 (Lollipop),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Exynos 7420 Octa,Mali-T760MP8,No,32/64/128 GB,3 GB RAM,16 MP| f/1.9| 28mm| OIS| autofocus| LED flash,5 MP| f/1.9| 22mm| 1440p@30fps| dual video call| Auto HDR,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,Yes,No,microUSB 2.0| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer| heart rate| SpO2,Non-removable Li-Ion 2550 mAh battery,White Pearl| Black Sapphire| Gold Platinum,410,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s6-cdma.jpg,
Samsung,Galaxy S6 edge,Yes,Yes,2015 March,142.1 x 70.1 x 7 mm (5.59 x 2.76 x 0.28 in),132,Nano-SIM,Super AMOLED capacitive touchscreen  16M colors,5.1 inches (~71.7% screen-to-body ratio),Android 5.0.2 (Lollipop)| upgradable to 7.0 (Nougat),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Exynos 7420 Octa,Mali-T760MP8,No,32/64/128 GB,3 GB RAM,16 MP| f/1.9| 28mm| OIS| autofocus| LED flash|,5 MP| f/1.9| 22mm| 1440p@30fps| dual video call| Auto HDR,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,microUSB 2.0| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer| heart rate| SpO2,Non-removable Li-Ion 2600 mAh battery,White Pearl| Black Sapphire| Gold Platinum| Green Emerald,420,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s6-edge.jpg,
Samsung,Galaxy S6 Plus,Yes,Yes,Exp. announcement 2015  Q3,-,,Nano-SIM,Super AMOLED capacitive touchscreen  16M colors,5.5 inches,Android 5.0.2 (Lollipop),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Exynos 7420 Octa,Mali-T760MP8,To be confirmed,32 GB,4 GB RAM,16 MP| f/1.9| 28mm| OIS| autofocus| LED flash,5 MP| f/1.9| 22mm| 1440p@30fps| dual video call| Auto HDR,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,microUSB 2.0| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Po 3000 mAh battery,White Pearl| Black Sapphire,,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s6-edge.jpg,
Samsung,Galaxy S6 Duos,Yes,Yes,2015 June,143.4 x 70.5 x 6.8 mm (5.65 x 2.78 x 0.27 in),138,Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.1 inches (~70.9% screen-to-body ratio),Android OS,Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Exynos 7420 Octa,Mali-T760MP8,No,32/64/128 GB,3 GB RAM,16 MP| f/1.9| 28mm| OIS| autofocus| LED flash,5 MP| f/1.9| 22mm| 1440p@30fps| dual video call| Auto HDR,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,microUSB 2.0| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer| heart rate| SpO2,Non-removable Li-Ion 2550 mAh battery,White Pearl| Black Sapphire| Gold Platinum,400,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s6.jpg,
Samsung,Galaxy S6,Yes,Yes,2015 March,143.4 x 70.5 x 6.8 mm (5.65 x 2.78 x 0.27 in),138,Nano-SIM,Super AMOLED capacitive touchscreen  16M colors,5.1 inches (~70.7% screen-to-body ratio),Android 5.0.2 (Lollipop)| upgradable to 7.0 (Nougat),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Exynos 7420 Octa,Mali-T760MP8,No,32/64/128 GB,3 GB RAM,16 MP| f/1.9| 28mm| OIS| autofocus| LED flash|,"5 MP| 1/4.1"" sensor size| 1.34 碌m pixel size| f/1.9| 22mm| 1440p@30fps| dual video call| Auto HDR",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,microUSB 2.0| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer| heart rate| SpO2,Non-removable Li-Ion 2550 mAh battery,White Pearl| Black Sapphire| Gold Platinum| Blue Topaz,400,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s6.jpg,
Samsung,Galaxy J1 4G,Yes,Yes,2015 January,129 x 68.2 x 8.9 mm (5.08 x 2.69 x 0.35 in),122,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,4.3 inches (~59.8% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.2 GHz,,,microSD  up to 256 GB (dedicated slot),4 GB,768 MB RAM,5 MP| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,Yes,FM radio| RDS| recording,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 1850 mAh battery,White| Black| Blue,120,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j1-sm-j100h1.jpg,
Samsung,Galaxy J1,Yes,Yes,2015 January,129 x 68.2 x 8.9 mm (5.08 x 2.69 x 0.35 in),122,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,4.3 inches (~59.8% screen-to-body ratio),Android 4.4.4 (KitKat),Dual-core 1.2 GHz Cortex-A7,Spreadtrum,Mali-400,microSD  up to 256 GB (dedicated slot),4 GB,512 MB RAM,5 MP| f/2.2| 31mm| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,,FM radio| RDS| recording,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 1850 mAh battery,White| Black| Blue,110,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j1-sm-j100h1.jpg,
Samsung,Galaxy J2,Yes,Yes,2015 September,136.5 x 69 x 8.4 mm (5.37 x 2.72 x 0.33 in),129,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,4.7 inches (~64.7% screen-to-body ratio),Android 5.1.1 (Lollipop),Quad-core 1.3 GHz Cortex-A7,Exynos 3475 Quad,Mali-T720,microSD  up to 256 GB (dedicated slot),8 GB,1 GB RAM,5 MP| f/2.2| autofocus| LED flash|,2 MP| f/2.2,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,Yes (market dependent),FM radio| RDS| recording,microUSB 2.0| USB On-The-Go,Accelerometer| proximity,Removable Li-Ion 2000 mAh battery,White| Black| Gold,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j2.jpg,
Samsung,Galaxy Tab 3 Lite 7.0 VE,No,No,2015 March,193.4 x 116.4 x 9.7 mm (7.61 x 4.58 x 0.38 in),310,No,TFT capacitive touchscreen  16M colors,7.0 inches (~61.3% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.3 GHz,Spreadtrum SC8830,Mali-400MP,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,2 MP,No,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with GLONASS,,No,microUSB 2.0,Accelerometer,Non-removable Li-Ion 3600 mAh battery,White| Black| Green| Pink| Yellow,120,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-3-lite.jpg,
Samsung,Z1,Yes,Yes,2015 January,120.4 x 63.2 x 9.7 mm (4.74 x 2.49 x 0.38 in),112,Dual SIM,PLS TFT capacitive touchscreen  16M colors,4.0 inches (~59.8% screen-to-body ratio),Tizen 2.3,Dual-core 1.2 GHz Cortex-A7,Spreadtrum SC7727S,Mali-400,microSD  up to 64 GB (dedicated slot),4 GB,768 MB RAM,3.15 MP| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes with A-GPS,,FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1500 mAh battery,White| Black| Wine Red,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-z-1.jpg,
Samsung,Galaxy A7 Duos,Yes,Yes,2015 January,151 x 76.2 x 6.3 mm (5.94 x 3.00 x 0.25 in),141,Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.5 inches (~72.5% screen-to-body ratio),Android 4.4.4 (KitKat),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Qualcomm MSM8939 Snapdragon 615,Adreno 405,microSD  up to 64 GB (uses SIM 2 slot),16 GB,2 GB RAM,13 MP| f/2.0| 28mm| autofocus| LED flash,5 MP| f/2.2| 23mm| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS/ BDS (market dependant),Yes (A700YD),FM radio| RDS| recording,microUSB 2.0,Accelerometer| proximity| compass,Non-removable Li-Ion 2600 mAh battery,Pearl White| Midnight Black| Champagne Gold,300,http://cdn2.gsmarena.com/vv/bigpic/samsung-a7.jpg,
Samsung,Galaxy A7,Yes,Yes,2015 January,151 x 76.2 x 6.3 mm (5.94 x 3.00 x 0.25 in),141,Nano-SIM,Super AMOLED capacitive touchscreen  16M colors,5.5 inches (~72.5% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 5.0.2 (Lollipop),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53) - A700FD,Qualcomm MSM8939 Snapdragon 615 - A700FD,Adreno 405 - A700FD,microSD  up to 64 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.0| 28mm| autofocus| LED flash|,5 MP| f/2.2| 23mm| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,FM radio| RDS| recording,microUSB 2.0,Accelerometer| proximity| compass,Non-removable Li-Ion 2600 mAh battery,Pearl White| Midnight Black| Champagne Gold,300,http://cdn2.gsmarena.com/vv/bigpic/samsung-a7.jpg,
Samsung,Galaxy Grand Max,Yes,Yes,2015 January,146 x 74.8 x 7.9 mm (5.75 x 2.94 x 0.31 in),161,Micro-SIM,IPS LCD capacitive touchscreen  16M colors,5.25 inches (~68.6% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (dedicated slot),16 GB,1.5 GB RAM,13 MP| autofocus| LED flash,5 MP| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 2500 mAh battery,Gray| White,260,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-grand-max.jpg,
Samsung,Galaxy E7,Yes,Yes,2015 January,151.3 x 77.2 x 7.3 mm (5.96 x 3.04 x 0.29 in),141,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.5 inches (~71.4% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 5.1.1 (Lollipop),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (uses SIM 2 slot),16 GB,2 GB RAM,13 MP| f/2.1| 27mm| autofocus| LED flash|,5 MP| f/2.2| 23mm| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,Yes (LTE model),FM radio| RDS| recording,microUSB 2.0,Accelerometer| proximity,Non-removable Li-Ion 2950 mAh battery,Black| White| Brown| Blue,230,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-e7.jpg,
Samsung,Galaxy E5,Yes,Yes,2015 January,141.6 x 70.2 x 7.3 mm (5.57 x 2.76 x 0.29 in),,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.0 inches (~69.3% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (uses SIM 2 slot),16 GB,1.5 GB RAM,8 MP| f/2.2| 31mm| autofocus| LED flash,5 MP| f/2.2| 23mm| 1080p@30fps,Yes,Yes,Yes,Yes with A-GPS GLONASS,,FM radio,microUSB 2.0,Accelerometer| proximity,Non-removable Li-Ion 2400 mAh battery,Black| White| Brown,200,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-e5.jpg,
Samsung,Galaxy Core Prime,Yes,Yes,2014 November,130.8 x 67.9 x 8.8 mm (5.15 x 2.67 x 0.35 in),130,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),Capacitive touchscreen  16M colors,4.5 inches (~64.9% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 5.1.1 (Lollipop),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (dedicated slot),8 GB,1 GB RAM,5 MP| f/2.6| autofocus| LED flash|,2 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes (LTE models| except SM-G360BT),FM radio,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2000 mAh battery,Black| White| Gray,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-core-prime.jpg,
Samsung,Galaxy A5 Duos,Yes,Yes,2014 October,139.3 x 69.7 x 6.7 mm (5.48 x 2.74 x 0.26 in),123,Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.0 inches (~71.0% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 5.0.2 (Lollipop),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (uses SIM 2 slot),16 GB,2 GB RAM,13 MP| f/2.0| 28mm| autofocus| LED flash,5 MP| f/2.2| 23mm,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot,Yes with A-GPS GLONASS,Yes (LTE model only),FM radio| recording,microUSB 2.0,Accelerometer| proximity| compass,Non-removable Li-Ion 2300 mAh battery,Pearl White| Midnight Black| Platinum Silver| Soft Pink| Light Blue| Champagne Gold,290,http://cdn2.gsmarena.com/vv/bigpic/samsung-a5.jpg,
Samsung,Galaxy A5,Yes,Yes,2014 October,139.3 x 69.7 x 6.7 mm (5.48 x 2.74 x 0.26 in),123,Nano-SIM,Super AMOLED capacitive touchscreen  16M colors,5.0 inches (~71.0% screen-to-body ratio),Android 4.4.4 (KitKat)| 6.0.1 (Marshmallow)| planned upgrade to 7.0 (Nougat),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.0| 28mm| autofocus| LED flash|,5 MP| f/2.2| 23mm,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes (LTE model only),FM radio| recording,microUSB 2.0,Accelerometer| proximity| compass,Non-removable Li-Ion 2300 mAh battery,Pearl White| Midnight Black| Platinum Silver| Soft Pink| Light Blue| Champagne Gold,260,http://cdn2.gsmarena.com/vv/bigpic/samsung-a5.jpg,
Samsung,Galaxy A3 Duos,Yes,Yes,2014 October,130.1 x 65.5 x 6.9 mm (5.12 x 2.58 x 0.27 in),110.3,Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,4.5 inches (~65.5% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 5.0.2 (Lollipop),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (uses SIM 2 slot),16 GB,1 GB RAM,8 MP| f/2.4| 31mm| autofocus| LED flash,5 MP| f/2.2| 23mm,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,Yes (LTE model only),FM radio| recording,microUSB 2.0,Accelerometer| proximity| compass,Non-removable Li-Ion 1900 mAh battery,Pearl White| Midnight Black| Platinum Silver| Soft Pink| Light Blue| Champagne Gold,230,http://cdn2.gsmarena.com/vv/bigpic/samsung-a3.jpg,
Samsung,Galaxy A3,Yes,Yes,2014 October,130.1 x 65.5 x 6.9 mm (5.12 x 2.58 x 0.27 in),110.3,Nano-SIM,Super AMOLED capacitive touchscreen  16M colors,4.5 inches (~65.5% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 6.0.1 (Marshmallow),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (dedicated slot),16 GB,1 GB or 1.5 GB RAM,8 MP| f/2.4| 31mm| autofocus| LED flash|,5 MP| f/2.2| 23mm,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes (LTE model only),FM radio| recording,microUSB 2.0,Accelerometer| proximity| compass,Non-removable Li-Ion 1900 mAh battery,Pearl White| Midnight Black| Platinum Silver| Soft Pink| Light Blue| Champagne Gold,190,http://cdn2.gsmarena.com/vv/bigpic/samsung-a3.jpg,
Samsung,Galaxy S5 Plus,Yes,Yes,2014 October,142 x 72.5 x 8.1 mm (5.59 x 2.85 x 0.32 in),145,Micro-SIM,Super AMOLED capacitive touchscreen  16M colors,5.1 inches (~69.6% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 2.5 GHz Krait 450,Qualcomm Snapdragon 805,Adreno 420,microSD  up to 256 GB (dedicated slot),16/32 GB,2 GB RAM,16 MP| phase detection autofocus| LED flash,2 MP| 1080p@30fps| dual video call,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,microUSB 3.0 (MHL 2.1 TV-out)| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer| gesture| heart rate,Removable Li-Ion 2800 mAh battery,Charcoal Black| Copper Gold| Electric Blue| Shimmery White,380,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s5-g900f.jpg,
Samsung,Galaxy Pocket 2,Yes,Yes,2014 September,109.9 x 60.8 x 11.7 mm (4.33 x 2.39 x 0.46 in),107,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  256K colors,3.3 inches (~50.5% screen-to-body ratio),Android 4.4.2 (KitKat),1.0 GHz Cortex-A7,Spreadtrum SC7715,Mali-400,microSD  up to 32 GB (dedicated slot),4 GB,512 MB RAM,2 MP,No,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,,FM radio| RDS| recording,microUSB 2.0,,Removable Li-Ion 1200 mAh battery,White,100,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-pocket-2.jpg,
Samsung,Galaxy V,Yes,Yes,2014 September,121.4 x 62.9 x 10.7 mm (4.78 x 2.48 x 0.42 in),123,Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,4.0 inches (~59.6% screen-to-body ratio),Android 4.4.2 (KitKat),1.2 GHz,,,microSD  up to 64 GB (dedicated slot),4 GB,512 MB RAM,3.15 MP| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,,FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1500 mAh battery,White| Black,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-v1.jpg,
Samsung,Galaxy Grand Prime Duos TV,Yes,Yes,2014 October,144.7 x 72.4 x 8.6 mm (5.70 x 2.85 x 0.34 in),152,Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,5.0 inches (~65.8% screen-to-body ratio),Android 4.4.2 (KitKat),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS,,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 2600 mAh battery,Black| White,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-gran-prime-duos-tv-sm-g530bt.jpg,
Samsung,Galaxy Grand Prime,Yes,Yes,2014 September,144.8 x 72.1 x 8.6 mm (5.70 x 2.84 x 0.34 in),156,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,5.0 inches (~66.0% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 5.0.2/5.1.1 (Lollipop),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (dedicated slot),8 GB,1 GB RAM,8 MP| f/2.4| autofocus| LED flash|,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes (G530F| G530FZ models),FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 2600 mAh battery,White| Gray| Gold,140,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-grand-prime-sm-g530h.jpg,
Samsung,Galaxy Ace Style LTE G357,Yes,Yes,2014 September,128.9 x 65.8 x 9.1 mm (5.07 x 2.59 x 0.36 in),126,Micro-SIM,Super AMOLED capacitive touchscreen  16M colors,4.3 inches (~62.0% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 64 GB (dedicated slot),8 GB,1 GB RAM,5 MP| autofocus| LED flash,1.3 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,Yes,Stereo FM radio| RDS| recording,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 1900 mAh battery,White| Gray,200,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-ace-style-lte.jpg,
Samsung,Galaxy Note Edge,Yes,Yes,2014 September,151.3 x 82.4 x 8.3 mm (5.96 x 3.24 x 0.33 in),174,Micro-SIM,Super AMOLED capacitive touchscreen  16M colors,5.6 inches (~77.2% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 6.0 (Marshmallow),Quad-core 2.7 GHz Krait 450,Qualcomm Snapdragon 805,Adreno 420,microSD  up to 256 GB (dedicated slot),32/64 GB,3 GB RAM,16 MP| f/2.2| 31mm| OIS| autofocus| LED flash|,3.7 MP| f/1.9| 1440p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,microUSB 2.0 (MHL 3 TV-out)| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer| UV| heart rate| SpO2,Removable Li-Ion 3000 mAh battery,Black| White,400,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note-edge1.jpg,
Samsung,Galaxy Note 4 Duos,Yes,Yes,2014 October,153.5 x 78.6 x 8.5 mm (6.04 x 3.09 x 0.33 in),175,Dual SIM (Micro-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.7 inches (~74.2% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 6.0.1 (Marshmallow),Quad-core 2.7 GHz Krait 450,Qualcomm Snapdragon 805,Adreno 420,microSD  up to 256 GB (dedicated slot),16 GB,3 GB RAM,16 MP| f/2.2| 31mm| OIS| autofocus| LED flash,3.7 MP| f/1.9| 22mm| 1440p@30fps| 1080p (HDR),Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,microUSB 2.0 (MHL 3 TV-out)| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer| gesture| UV| heart rate| SpO2,Removable Li-Ion 3000 mAh battery,Frosted white| Charcoal black| Bronze Gold| Blossom Pink,500,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note-4-duos-sm-n9100.jpg,
Samsung,Galaxy Note 4 (USA),Yes,Yes,2014  Q4,153.5 x 78.6 x 8.5 mm (6.04 x 3.09 x 0.33 in),176,Micro-SIM,Super AMOLED capacitive touchscreen  16M colors,5.7 inches (~73.4% screen-to-body ratio),Android 4.4.4 (KitKat)| upgradable to 6.0.1 (Marshmallow),Quad-core 2.7 GHz Krait 450,Qualcomm Snapdragon 805,Adreno 420,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,16 MP| f/2.2| 31mm| OIS| autofocus| LED flash,3.7 MP| f/1.9| 22mm| 1440p@30fps| 1080p (HDR),Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS,Yes,No,microUSB 2.0 (MHL 3 TV-out)| USB Host,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer| gesture| UV| heart rate| SpO2,Removable Li-Ion 3220 mAh battery,Frosted white| Charcoal black| Bronze Gold| Blossom Pink,550,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note-4-cdma.jpg,
